product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description
ELA-USD,0.477,0.84566596194503,29235.34,52.76355914313364,0.01,0.001,1,10000000,0.01,9139100,Elastos,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ELA,,,,['ELA-USDC'],ELA,USD,False,0.001,ELA-USD,CBE,13945.26,2023-01-01T00:00:00Z,,,,,,,,False,
ELA-USDC,0.477,0.84566596194503,29235.34,52.76355914313364,0.01,0.001,1,10000000,0.01,9139100,Elastos,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ELA,,,ELA-USD,[],ELA,USD,False,0.001,ELA-USDC,CBE,13945.26,2023-01-01T00:00:00Z,,,,,,,,False,
ME-USD,0.1128,-0.44130626654898,123562.79,-84.4057095975806,0.01,0.0001,1,10000000,0.01,1988359.5875663555105732,Magic Eden,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ME,,,,['ME-USDC'],ME,USD,False,0.0001,ME-USD,CBE,13937.88,2024-12-10T20:40:01.148Z,,,,,,,,False,
ME-USDC,0.1128,-0.44130626654898,123562.79,-84.4057095975806,0.01,0.0001,1,10000000,0.01,1988359.5875663555105732,Magic Eden,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ME,,,ME-USD,[],ME,USD,False,0.0001,ME-USDC,CBE,13937.88,2024-12-10T20:40:01.148Z,,,,,,,,False,
ATOM-USDT,1.845,1.8774157923799,7323.528,-74.06636160217182,0.001,0.001,1,10000000,0.001,897900,Cosmos,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,ATOM,,,,[],ATOM,USDT,False,0.001,ATOM-USDT,CBE,13511.909,2023-01-01T00:00:00Z,,,,,,,,False,
FARM-USD,12.65,-1.24902419984387,1059.479,-16.49354201297509,0.001,0.01,1,10000000,0.001,298700,Harvest Finance,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FARM,,,,['FARM-USDC'],FARM,USD,False,0.01,FARM-USD,CBE,13402.41,2023-01-01T00:00:00Z,,,,,,,,False,
FARM-USDC,12.65,-1.24902419984387,1059.479,-16.49354201297509,0.001,0.01,1,10000000,0.001,298700,Harvest Finance,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FARM,,,FARM-USD,[],FARM,USD,False,0.01,FARM-USDC,CBE,13402.41,2023-01-01T00:00:00Z,,,,,,,,False,
UNI-GBP,2.68,0.37453183520599,4916.576,-70.90588036533815,0.001,0.01,1,10000000,0.001,13000,Uniswap,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,UNI,,,,[],UNI,GBP,False,0.01,UNI-GBP,CBE,13176.42,2023-01-01T00:00:00Z,,,,,,,,False,
RPL-USD,1.82,-1.08695652173913,6844.527,-56.41511344315743,0.001,0.01,1,10000000,0.001,516003.9233450144633087,Rocket Pool,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RPL,,,,['RPL-USDC'],RPL,USD,False,0.01,RPL-USD,CBE,12457.04,2023-01-01T00:00:00Z,,,,,,,,False,
RPL-USDC,1.82,-1.08695652173913,6844.527,-56.41511344315743,0.001,0.01,1,10000000,0.001,516003.9233450144633087,Rocket Pool,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RPL,,,RPL-USD,[],RPL,USD,False,0.01,RPL-USDC,CBE,12457.04,2023-01-01T00:00:00Z,,,,,,,,False,
BADGER-USD,0.3763,-0.89544377139847,32954.452,233.57203539819426,0.001,0.0001,1,10000000,0.001,3500700,Badger DAO,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BADGER,,,,['BADGER-USDC'],BADGER,USD,False,0.0001,BADGER-USD,CBE,12400.76,2023-01-01T00:00:00Z,,,,,,,,False,
BADGER-USDC,0.3763,-0.89544377139847,32954.452,233.57203539819426,0.001,0.0001,1,10000000,0.001,3500700,Badger DAO,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BADGER,,,BADGER-USD,[],BADGER,USD,False,0.0001,BADGER-USDC,CBE,12400.76,2023-01-01T00:00:00Z,,,,,,,,False,
WMTX-USD,0.08981,-0.50958236401905,137941.5,-73.7551577289497,0.1,0.00001,1,10000000,0.1,97365507.9611970018712593,World Mobile Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,WMTX,,,,['WMTX-USDC'],WMTX,USD,False,0.00001,WMTX-USD,CBE,12388.53,2025-11-24T16:56:00.020Z,,,,,,,,False,
WMTX-USDC,0.08981,-0.50958236401905,137941.5,-73.7551577289497,0.1,0.00001,1,10000000,0.1,97365507.9611970018712593,World Mobile Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,WMTX,,,WMTX-USD,[],WMTX,USD,False,0.00001,WMTX-USDC,CBE,12388.53,2025-11-24T16:56:00.020Z,,,,,,,,False,
1INCH-USD,0.095,0,130369.22,-46.56825965136821,0.01,0.001,1,10000000,0.01,20534800,1inch,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,1INCH,,,,['1INCH-USDC'],1INCH,USD,False,0.001,1INCH-USD,CBE,12385.08,2023-01-01T00:00:00Z,,,,,,,,False,
1INCH-USDC,0.095,0,130369.22,-46.56825965136821,0.01,0.001,1,10000000,0.01,20534800,1inch,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,1INCH,,,1INCH-USD,[],1INCH,USD,False,0.001,1INCH-USDC,CBE,12385.08,2023-01-01T00:00:00Z,,,,,,,,False,
ZETACHAIN-USD,0.0555,-7.03517587939698,222587.28,-74.19103878355438,0.01,0.0001,1,10000000,0.01,17034339.736701102245802,Zetachain,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ZETACHAIN,,,,['ZETACHAIN-USDC'],ZETACHAIN,USD,False,0.0001,ZETACHAIN-USD,CBE,12353.59,2024-09-18T16:20:00.046Z,,,,,,,,False,
ZETACHAIN-USDC,0.0555,-7.03517587939698,222587.28,-74.19103878355438,0.01,0.0001,1,10000000,0.01,17034339.736701102245802,Zetachain,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ZETACHAIN,,,ZETACHAIN-USD,[],ZETACHAIN,USD,False,0.0001,ZETACHAIN-USDC,CBE,12353.59,2024-09-18T16:20:00.046Z,,,,,,,,False,
MDT-USD,0.00933,-0.21390374331551,1319382,-62.4096661525965,1,0.00001,1,10000000,1,158911500,Measurable Data Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MDT,,,,['MDT-USDC'],MDT,USD,False,0.00001,MDT-USD,CBE,12309.83,2023-01-01T00:00:00Z,,,,,,,,False,
MDT-USDC,0.00933,-0.21390374331551,1319382,-62.4096661525965,1,0.00001,1,10000000,1,158911500,Measurable Data Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MDT,,,MDT-USD,[],MDT,USD,False,0.00001,MDT-USDC,CBE,12309.83,2023-01-01T00:00:00Z,,,,,,,,False,
SHPING-USD,0.001212,1,10137309,-35.55633775866473,1,0.000001,1,10000000,1,2192946700,SHPING,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SHPING,,,,['SHPING-USDC'],SHPING,USD,False,0.000001,SHPING-USD,CBE,12286.42,2023-01-01T00:00:00Z,,,,,,,,False,
SHPING-USDC,0.001212,1,10137309,-35.55633775866473,1,0.000001,1,10000000,1,2192946700,SHPING,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SHPING,,,SHPING-USD,[],SHPING,USD,False,0.000001,SHPING-USDC,CBE,12286.42,2023-01-01T00:00:00Z,,,,,,,,False,
ATOM-GBP,1.382,2.14338507021434,8837.641,-43.85365704283407,0.001,0.001,1,10000000,0.001,6000,Cosmos,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,ATOM,,,,[],ATOM,GBP,False,0.001,ATOM-GBP,CBE,12213.62,2023-01-01T00:00:00Z,,,,,,,,False,
ERA-USD,0.1345,-1.6812865497076,89916.65,-6.96569604709499,0.01,0.0001,1,10000000,0.01,5663844.4725755358173535,Caldera,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ERA,,,,['ERA-USDC'],ERA,USD,False,0.0001,ERA-USD,CBE,12093.79,2025-07-17T16:57:00.009Z,,,,,,,,False,
ERA-USDC,0.1345,-1.6812865497076,89916.65,-6.96569604709499,0.01,0.0001,1,10000000,0.01,5663844.4725755358173535,Caldera,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ERA,,,ERA-USD,[],ERA,USD,False,0.0001,ERA-USDC,CBE,12093.79,2025-07-17T16:57:00.009Z,,,,,,,,False,
KAVA-USD,0.0545,0.55350553505535,221873.2,-20.62321060905379,0.01,0.0001,1,10000000,0.01,10820922.7685252903311433,Kava,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KAVA,,,,['KAVA-USDC'],KAVA,USD,False,0.0001,KAVA-USD,CBE,12092.09,2023-01-01T00:00:00Z,,,,,,,,False,
KAVA-USDC,0.0545,0.55350553505535,221873.2,-20.62321060905379,0.01,0.0001,1,10000000,0.01,10820922.7685252903311433,Kava,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KAVA,,,KAVA-USD,[],KAVA,USD,False,0.0001,KAVA-USDC,CBE,12092.09,2023-01-01T00:00:00Z,,,,,,,,False,
MAGIC-USD,0.0617,-0.64412238325282,195011.3,13.51034138614405,0.01,0.0001,1,10000000,0.01,15424568.8146622989634967,MAGIC,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MAGIC,,,,['MAGIC-USDC'],MAGIC,USD,False,0.0001,MAGIC-USD,CBE,12032.2,2023-01-01T00:00:00Z,,,,,,,,False,
MAGIC-USDC,0.0617,-0.64412238325282,195011.3,13.51034138614405,0.01,0.0001,1,10000000,0.01,15424568.8146622989634967,MAGIC,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MAGIC,,,MAGIC-USD,[],MAGIC,USD,False,0.0001,MAGIC-USDC,CBE,12032.2,2023-01-01T00:00:00Z,,,,,,,,False,
RLS-USD,0.00422,0.95693779904306,2773089,-67.98530349777907,1,0.00001,1,10000000,1,472283811.7439491532900782,Rayls,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RLS,,,,['RLS-USDC'],RLS,USD,False,0.00001,RLS-USD,CBE,11702.44,2025-12-01T16:53:02.265Z,,,,,,,,False,
RLS-USDC,0.00422,0.95693779904306,2773089,-67.98530349777907,1,0.00001,1,10000000,1,472283811.7439491532900782,Rayls,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RLS,,,RLS-USD,[],RLS,USD,False,0.00001,RLS-USDC,CBE,11702.44,2025-12-01T16:53:02.265Z,,,,,,,,False,
BLUR-USD,0.0197,0,581456.5,-24.15822703495178,0.1,0.0001,1,10000000,0.1,17572100,Blur,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BLUR,,,,['BLUR-USDC'],BLUR,USD,False,0.0001,BLUR-USD,CBE,11454.69,2023-01-01T00:00:00Z,,,,,,,,False,
BLUR-USDC,0.0197,0,581456.5,-24.15822703495178,0.1,0.0001,1,10000000,0.1,17572100,Blur,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BLUR,,,BLUR-USD,[],BLUR,USD,False,0.0001,BLUR-USDC,CBE,11454.69,2023-01-01T00:00:00Z,,,,,,,,False,
APE-EUR,0.082,1.23456790123457,139317.15,-48.98450279195819,0.01,0.001,1,10000000,0.01,63000,ApeCoin,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,APE,,,,[],APE,EUR,False,0.001,APE-EUR,CBE,11424.006,2023-01-01T00:00:00Z,,,,,,,,False,
PLU-USD,0.15433,0.05835062240664,72224.3,-61.49965430645666,0.01,0.00001,1,10000000,0.01,1115900,Pluton,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PLU,,,,['PLU-USDC'],PLU,USD,False,0.00001,PLU-USD,CBE,11146.38,2023-01-01T00:00:00Z,,,,,,,,False,
PLU-USDC,0.15433,0.05835062240664,72224.3,-61.49965430645666,0.01,0.00001,1,10000000,0.01,1115900,Pluton,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PLU,,,PLU-USD,[],PLU,USD,False,0.00001,PLU-USDC,CBE,11146.38,2023-01-01T00:00:00Z,,,,,,,,False,
HIGH-USD,0.135,-0.73529411764706,82383.03,87.30410014466766,0.01,0.001,1,10000000,0.01,4744500,Highstreet,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,HIGH,,,,['HIGH-USDC'],HIGH,USD,False,0.001,HIGH-USD,CBE,11121.71,2023-01-01T00:00:00Z,,,,,,,,False,
HIGH-USDC,0.135,-0.73529411764706,82383.03,87.30410014466766,0.01,0.001,1,10000000,0.01,4744500,Highstreet,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,HIGH,,,HIGH-USD,[],HIGH,USD,False,0.001,HIGH-USDC,CBE,11121.71,2023-01-01T00:00:00Z,,,,,,,,False,
T-USD,0.00664,-0.15037593984962,1664765,-62.20726644596227,1,0.00001,1,10000000,1,261414500,Threshold,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,T,,,,['T-USDC'],T,USD,False,0.00001,T-USD,CBE,11054.04,2023-01-01T00:00:00Z,,,,,,,,False,
T-USDC,0.00664,-0.15037593984962,1664765,-62.20726644596227,1,0.00001,1,10000000,1,261414500,Threshold,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,T,,,T-USD,[],T,USD,False,0.00001,T-USDC,CBE,11054.04,2023-01-01T00:00:00Z,,,,,,,,False,
STG-USD,0.1802,-0.3869541182974,60900,-87.29252808998142,0.1,0.0001,1,10000000,0.1,26849530.667847692752945,Stargate Finance,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,STG,,,,['STG-USDC'],STG,USD,False,0.0001,STG-USD,CBE,10974.18,2024-07-09T19:03:00.025Z,,,,,,,,False,
STG-USDC,0.1802,-0.3869541182974,60900,-87.29252808998142,0.1,0.0001,1,10000000,0.1,26849530.667847692752945,Stargate Finance,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,STG,,,STG-USD,[],STG,USD,False,0.0001,STG-USDC,CBE,10974.18,2024-07-09T19:03:00.025Z,,,,,,,,False,
NKN-USD,0.0052,6.12244897959184,2067672.4,-77.7541460017135,0.1,0.0001,1,10000000,0.1,100878200,NKN,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NKN,,,,['NKN-USDC'],NKN,USD,False,0.0001,NKN-USD,CBE,10751.9,2023-01-01T00:00:00Z,,,,,,,,False,
NKN-USDC,0.0052,6.12244897959184,2067672.4,-77.7541460017135,0.1,0.0001,1,10000000,0.1,100878200,NKN,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NKN,,,NKN-USD,[],NKN,USD,False,0.0001,NKN-USDC,CBE,10751.9,2023-01-01T00:00:00Z,,,,,,,,False,
FORT-USD,0.0144,0,740302.23,-4.69138169748142,0.01,0.0001,1,10000000,0.01,75788300,Forta,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FORT,,,,['FORT-USDC'],FORT,USD,False,0.0001,FORT-USD,CBE,10660.35,2023-01-01T00:00:00Z,,,,,,,,False,
FORT-USDC,0.0144,0,740302.23,-4.69138169748142,0.01,0.0001,1,10000000,0.01,75788300,Forta,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FORT,,,FORT-USD,[],FORT,USD,False,0.0001,FORT-USDC,CBE,10660.35,2023-01-01T00:00:00Z,,,,,,,,False,
STORJ-USD,0.1001,-1.5732546705998,105754.3,-78.61194043072001,0.01,0.0001,1,10000000,0.01,28999400,Storj,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,STORJ,,,,['STORJ-USDC'],STORJ,USD,False,0.0001,STORJ-USD,CBE,10586.01,2023-01-01T00:00:00Z,,,,,,,,False,
STORJ-USDC,0.1001,-1.5732546705998,105754.3,-78.61194043072001,0.01,0.0001,1,10000000,0.01,28999400,Storj,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,STORJ,,,STORJ-USD,[],STORJ,USD,False,0.0001,STORJ-USDC,CBE,10586.01,2023-01-01T00:00:00Z,,,,,,,,False,
ETC-EUR,7.26,-0.13755158184319,1456.90092486,-19.89254238499442,0.00000001,0.01,1,10000000,0.00000001,15000,Ethereum Classic,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,ETC,,,,[],ETC,EUR,False,0.01,ETC-EUR,CBE,10577.1,2023-01-01T00:00:00Z,,,,,,,,False,
2Z-USD,0.07586,-0.68080649384656,139422.76,-61.84587543934732,0.01,0.00001,1,10000000,0.01,37070808.9706525188292689,DoubleZero,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,2Z,,,,['2Z-USDC'],2Z,USD,False,0.00001,2Z-USD,CBE,10576.61,2025-10-15T15:55:03.382Z,,,,,,,,False,
2Z-USDC,0.07586,-0.68080649384656,139422.76,-61.84587543934732,0.01,0.00001,1,10000000,0.01,37070808.9706525188292689,DoubleZero,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,2Z,,,2Z-USD,[],2Z,USD,False,0.00001,2Z-USDC,CBE,10576.61,2025-10-15T15:55:03.382Z,,,,,,,,False,
AURORA-USD,0.0288,-1.03092783505155,357289.8,-13.18614275215171,0.01,0.0001,1,10000000,0.01,52169900,Aurora,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AURORA,,,,['AURORA-USDC'],AURORA,USD,False,0.0001,AURORA-USD,CBE,10289.95,2023-01-01T00:00:00Z,,,,,,,,False,
AURORA-USDC,0.0288,-1.03092783505155,357289.8,-13.18614275215171,0.01,0.0001,1,10000000,0.01,52169900,Aurora,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AURORA,,,AURORA-USD,[],AURORA,USD,False,0.0001,AURORA-USDC,CBE,10289.95,2023-01-01T00:00:00Z,,,,,,,,False,
SUP-USD,0.011,0.64043915827996,922484.1,124.69661780090684,0.1,0.00001,1,10000000,0.1,117233355.2086670985273836,Superfluid,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SUP,,,,['SUP-USDC'],SUP,USD,False,0.00001,SUP-USD,CBE,10147.33,2025-11-17T23:27:00.022Z,,,,,,,,False,
SUP-USDC,0.011,0.64043915827996,922484.1,124.69661780090684,0.1,0.00001,1,10000000,0.1,117233355.2086670985273836,Superfluid,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SUP,,,SUP-USD,[],SUP,USD,False,0.00001,SUP-USDC,CBE,10147.33,2025-11-17T23:27:00.022Z,,,,,,,,False,
ARKM-USD,0.107,-1.8348623853211,94782.54,-42.07900961793887,0.01,0.001,1,10000000,0.01,3970579.1275286476687433,Arkham,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ARKM,,,,['ARKM-USDC'],ARKM,USD,False,0.001,ARKM-USD,CBE,10141.73,2024-04-01T15:56:00.068Z,,,,,,,,False,
ARKM-USDC,0.107,-1.8348623853211,94782.54,-42.07900961793887,0.01,0.001,1,10000000,0.01,3970579.1275286476687433,Arkham,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ARKM,,,ARKM-USD,[],ARKM,USD,False,0.001,ARKM-USDC,CBE,10141.73,2024-04-01T15:56:00.068Z,,,,,,,,False,
LMTS-USD,0.13083,-1.04379396414795,76538.9,-30.25432841261163,0.1,0.00001,1,10000000,0.1,66545600.9197888046335945,Limitless,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LMTS,,,,['LMTS-USDC'],LMTS,USD,False,0.00001,LMTS-USD,CBE,10013.58,2026-03-04T16:51:04.504Z,,,,,,,,False,
LMTS-USDC,0.13083,-1.04379396414795,76538.9,-30.25432841261163,0.1,0.00001,1,10000000,0.1,66545600.9197888046335945,Limitless,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LMTS,,,LMTS-USD,[],LMTS,USD,False,0.00001,LMTS-USDC,CBE,10013.58,2026-03-04T16:51:04.504Z,,,,,,,,False,
CORECHAIN-USD,0.0782,0.38510911424904,123311.78,-19.76112311723439,0.01,0.0001,1,10000000,0.01,7311336.3636168750041322,Core,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CORECHAIN,,,,['CORECHAIN-USDC'],CORECHAIN,USD,False,0.0001,CORECHAIN-USD,CBE,9642.98,2024-06-20T16:02:00.005Z,,,,,,,,False,
CORECHAIN-USDC,0.0782,0.38510911424904,123311.78,-19.76112311723439,0.01,0.0001,1,10000000,0.01,7311336.3636168750041322,Core,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CORECHAIN,,,CORECHAIN-USD,[],CORECHAIN,USD,False,0.0001,CORECHAIN-USDC,CBE,9642.98,2024-06-20T16:02:00.005Z,,,,,,,,False,
BLZ-USD,0.0107,0.94339622641509,882437.9,-8.3553408502128,0.1,0.0001,1,10000000,0.1,123470400,Bluzelle,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BLZ,,,,['BLZ-USDC'],BLZ,USD,False,0.0001,BLZ-USD,CBE,9442.09,2023-01-01T00:00:00Z,,,,,,,,False,
BLZ-USDC,0.0107,0.94339622641509,882437.9,-8.3553408502128,0.1,0.0001,1,10000000,0.1,123470400,Bluzelle,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BLZ,,,BLZ-USD,[],BLZ,USD,False,0.0001,BLZ-USDC,CBE,9442.09,2023-01-01T00:00:00Z,,,,,,,,False,
RONIN-USD,0.0941,-1.77453027139875,98963.51,116.25204531866764,0.01,0.0001,1,10000000,0.01,2981858.6678760255894154,Ronin,US Dollar,False,False,False,online,False,True,False,False,False,SPOT,USD,RONIN,,,,['RONIN-USDC'],RONIN,USD,False,0.0001,RONIN-USD,CBE,9312.47,2024-03-20T15:56:00.098Z,,,,,,,,False,
RONIN-USDC,0.0941,-1.77453027139875,98963.51,116.25204531866764,0.01,0.0001,1,10000000,0.01,2981858.6678760255894154,Ronin,USDC,False,False,False,online,False,True,False,False,False,SPOT,USDC,RONIN,,,RONIN-USD,[],RONIN,USD,False,0.0001,RONIN-USDC,CBE,9312.47,2024-03-20T15:56:00.098Z,,,,,,,,False,
CHZ-EUR,0.0313,0.96774193548387,292489.7,-75.01370450465381,0.1,0.0001,1,10000000,0.1,770000,Chiliz,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,CHZ,,,,[],CHZ,EUR,False,0.0001,CHZ-EUR,CBE,9154.9276,2023-01-01T00:00:00Z,,,,,,,,False,
MANA-EUR,0.076,-1.2987012987013,117231.85,14.33254807952536,0.01,0.001,1,10000000,0.01,340000,Decentraland,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,MANA,,,,[],MANA,EUR,False,0.001,MANA-EUR,CBE,8909.621,2023-01-01T00:00:00Z,,,,,,,,False,
MNDE-USD,0.02078,-2.30371415138693,422623.5,-48.14504934841976,0.1,0.00001,1,10000000,0.1,216658200,Marinade,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MNDE,,,,['MNDE-USDC'],MNDE,USD,False,0.00001,MNDE-USD,CBE,8782.12,2023-01-01T00:00:00Z,,,,,,,,False,
MNDE-USDC,0.02078,-2.30371415138693,422623.5,-48.14504934841976,0.1,0.00001,1,10000000,0.1,216658200,Marinade,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MNDE,,,MNDE-USD,[],MNDE,USD,False,0.00001,MNDE-USDC,CBE,8782.12,2023-01-01T00:00:00Z,,,,,,,,False,
THQ-USD,0.02621,-0.38008361839605,329680,-70.16411186467061,0.1,0.00001,1,10000000,0.1,128960018.5026654836499192,Theoriq,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,THQ,,,,['THQ-USDC'],THQ,USD,False,0.00001,THQ-USD,CBE,8640.91,2025-12-16T17:22:00.016Z,,,,,,,,False,
THQ-USDC,0.02621,-0.38008361839605,329680,-70.16411186467061,0.1,0.00001,1,10000000,0.1,128960018.5026654836499192,Theoriq,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,THQ,,,THQ-USD,[],THQ,USD,False,0.00001,THQ-USDC,CBE,8640.91,2025-12-16T17:22:00.016Z,,,,,,,,False,
PUNDIX-USD,0.1529,1.79760319573901,55237.85,-26.41582776690387,0.01,0.0001,1,10000000,0.01,22942700,Pundi X (New),US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PUNDIX,,,,['PUNDIX-USDC'],PUNDIX,USD,False,0.0001,PUNDIX-USD,CBE,8445.87,2023-01-01T00:00:00Z,,,,,,,,False,
PUNDIX-USDC,0.1529,1.79760319573901,55237.85,-26.41582776690387,0.01,0.0001,1,10000000,0.01,22942700,Pundi X (New),USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PUNDIX,,,PUNDIX-USD,[],PUNDIX,USD,False,0.0001,PUNDIX-USDC,CBE,8445.87,2023-01-01T00:00:00Z,,,,,,,,False,
ILV-USD,3.76,-0.52910052910053,2191.3269,-73.6700302320527,0.0001,0.01,1,10000000,0.0001,170164.7793158944197489,Illuvium,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ILV,,,,['ILV-USDC'],ILV,USD,False,0.01,ILV-USD,CBE,8239.39,2023-01-01T00:00:00Z,,,,,,,,False,
ILV-USDC,3.76,-0.52910052910053,2191.3269,-73.6700302320527,0.0001,0.01,1,10000000,0.0001,170164.7793158944197489,Illuvium,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ILV,,,ILV-USD,[],ILV,USD,False,0.01,ILV-USDC,CBE,8239.39,2023-01-01T00:00:00Z,,,,,,,,False,
BEAM-USD,0.001912,-0.8298755186722,4091575,127.95458040189246,1,0.000001,1,10000000,1,3444265901.7291571651696834,Beam,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BEAM,,,,['BEAM-USDC'],BEAM,USD,False,0.000001,BEAM-USD,CBE,7823.09,2025-12-15T16:58:00.027Z,,,,,,,,False,
BEAM-USDC,0.001912,-0.8298755186722,4091575,127.95458040189246,1,0.000001,1,10000000,1,3444265901.7291571651696834,Beam,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BEAM,,,BEAM-USD,[],BEAM,USD,False,0.000001,BEAM-USDC,CBE,7823.09,2025-12-15T16:58:00.027Z,,,,,,,,False,
CTX-USD,0.5227,-1.52599849284099,14778.381,-19.86245958860428,0.001,0.0001,5,10000000,0.001,5765800,Cryptex Finance,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CTX,,,,['CTX-USDC'],CTX,USD,False,0.0001,CTX-USD,CBE,7724.66,2023-01-01T00:00:00Z,,,,,,,,False,
CTX-USDC,0.5227,-1.52599849284099,14778.381,-19.86245958860428,0.001,0.0001,5,10000000,0.001,5765800,Cryptex Finance,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CTX,,,CTX-USD,[],CTX,USD,False,0.0001,CTX-USDC,CBE,7724.66,2023-01-01T00:00:00Z,,,,,,,,False,
CRO-EUR,0.0647,-0.46153846153846,118801,-62.23373497269757,0.1,0.0001,1,10000000,0.1,650000,Cronos,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,CRO,,,,[],CRO,EUR,False,0.0001,CRO-EUR,CBE,7686.4247,2023-01-01T00:00:00Z,,,,,,,,False,
